,Train No.,Train Name,No.of Coaches,Class of train,Revenue(lakhs),Day,Station_Name,Start_station,End_station,Frequency,No.Of PLatforms,Total Journey Hours,NO.Of passengers,Number of Dormitories,Dormitories Capacity,Dormitory utilized,Facility Quality Rating,Average Stay Duration,Revenue(THOUSANDS),Date,Month,Year
970,61612,Shatabdi Express,17,3,6,Mon,Jodhpur,JDP,JSM,Daily,2,18,29912,861,29,24,1,17,66,25,4,2019
971,73039,Ranikhet Epress,21,1,7,Thu,Jodhpur,BME,JSM,Weekly,3,3,29869,861,22,26,4,18,72,18,3,2020
972,49636,Shatabdi Express,12,3,5,Fri,Jodhpur,JDP,BKN,Twice in week,2,3,12678,861,26,22,3,14,69,3,7,2021
973,65706,Shatabdi Express,27,1,7,Thu,Jodhpur,JSM,BME,Twice in week,3,26,17186,861,26,22,4,5,69,13,3,2019
974,76132,Barmer SF Express,26,1,5,Mon,Jodhpur,UDP,JSM,Daily,1,20,13769,861,25,28,4,10,73,1,9,2021
975,23931,Marudhar Express,16,3,7,Tue,Jodhpur,BKN,JDP,Twice in week,1,4,26144,861,28,27,2,16,65,10,8,2019
976,67065,Barmer SF Express,15,2,8,Sat,Jodhpur,Jpr,BME,Twice in week,1,21,17308,861,24,22,4,9,74,29,2,2020
977,60972,Mandore SF EXpress,27,2,7,Sun,Jodhpur,JSM,JDP,Daily,1,4,17752,861,21,27,3,4,69,18,9,2021
978,81979,Rameshwaram Humsafar Express,15,2,5,Mon,Jodhpur,RNT,BME,Twice in week,3,14,18106,861,22,25,3,19,73,12,8,2020
979,72973,Ranikhet Epress,24,1,9,Sat,Jodhpur,BME,BKN,Weekly,1,3,16845,861,24,24,4,9,71,21,1,2021
980,39313,Shatabdi Express,19,2,8,Sat,Jodhpur,BME,BME,Weekly,2,27,29441,861,26,34,3,12,68,15,2,2022
981,38145,Shatabdi Express,24,1,8,Tue,Jodhpur,JSM,JSM,Daily,1,15,17872,861,21,26,1,12,68,12,6,2020
982,24219,Mandore SF EXpress,26,1,8,Fri,Jodhpur,BME,Jpr,Weekly,2,19,20302,861,31,20,1,7,65,4,8,2020
983,21059,Ranikhet Epress,13,1,8,Fri,Jodhpur,Jpr,BKN,Daily,1,15,17620,861,25,33,1,6,69,21,11,2021
984,39892,Shatabdi Express,10,2,6,Sun,Jodhpur,JSM,RNT,Twice in week,3,23,27569,861,22,29,3,12,65,29,1,2019
985,37285,Shatabdi Express,22,2,8,Tue,Jodhpur,JSM,UDP,Daily,1,14,27699,861,23,33,2,16,66,24,8,2022
986,88366,RNT SF Express,12,1,7,Mon,Jodhpur,BKN,Jpr,Daily,1,28,14386,861,30,23,2,7,71,11,11,2019
987,71995,Shatabdi Express,14,3,9,Tue,Jodhpur,Jpr,Jpr,Twice in week,2,15,25063,861,24,25,2,9,74,25,11,2021
988,78082,Rajdhani Express,17,3,8,Mon,Jodhpur,BKN,RNT,Twice in week,3,27,10086,861,25,27,1,12,72,22,6,2021
989,90488,Rajdhani Express,12,1,6,Sun,Jodhpur,JDP,JSM,Twice in week,2,23,18225,861,27,30,1,10,71,28,5,2021
990,67571,Mandore SF EXpress,21,3,5,Tue,Jodhpur,JSM,BKN,Weekly,2,21,25560,861,23,24,3,14,70,4,1,2022
991,93643,Mandore SF EXpress,21,1,9,Sun,Jodhpur,BME,JDP,Weekly,3,16,16740,861,20,31,2,7,67,19,3,2020
992,24847,Double Decker,29,3,8,Mon,Jodhpur,JDP,JSM,Daily,3,4,22462,861,28,20,1,21,70,16,7,2019
993,60088,RNT SF Express,23,3,5,Sun,Jodhpur,BME,RNT,Weekly,2,10,12625,861,29,27,4,13,71,21,10,2020
994,24629,Double Decker,10,1,6,Mon,Jodhpur,UDP,UDP,Weekly,1,13,23324,861,30,24,4,15,67,5,3,2022
995,97845,Rajdhani Express,13,1,5,Fri,Jodhpur,RNT,BKN,Twice in week,1,12,25722,861,28,34,1,8,65,30,9,2019
996,11564,Mandore SF EXpress,15,3,9,Sat,Jodhpur,JSM,BME,Daily,2,22,28684,861,30,29,1,15,74,1,5,2020
997,63567,Rameshwaram Humsafar Express,19,1,8,Tue,Jodhpur,Jpr,JSM,Twice in week,2,25,21352,861,26,25,3,18,67,4,11,2021
998,22813,Double Decker,17,1,5,Sun,Jodhpur,UDP,UDP,Twice in week,2,9,28690,861,31,25,3,7,74,8,6,2020
999,83400,Rameshwaram Humsafar Express,25,1,5,Sun,Jodhpur,UDP,BKN,Daily,1,7,24637,861,30,23,1,7,74,22,4,2020
