,Train No.,Train Name,No.of Coaches,Class of train,Revenue(lakhs),Day,Station_Name,Start_station,End_station,Frequency,No.Of PLatforms,Total Journey Hours,NO.Of passengers,Number of Dormitories,Dormitories Capacity,Dormitory utilized,Facility Quality Rating,Average Stay Duration,Revenue(THOUSANDS),Date,Month,Year
989,20381,Dee Rzt Exp,14,1,11,Tue,Udaipur,BKN,Jpr,Twice in week,3,23,27922,703,21,22,2,11,67,25,11,2019
990,69195,Double Decker,24,2,9,Mon,Udaipur,Jpr,Dli,Daily,5,10,21862,703,27,27,2,10,60,5,1,2021
991,43279,Shatabdi Express,23,2,7,Thu,Udaipur,JDP,UDP,Daily,5,33,27025,703,27,25,3,10,64,7,10,2021
992,39177,Dee Rzt Exp,29,1,9,Tue,Udaipur,UDP,Mount Abu,Weekly,1,23,22147,703,27,25,4,19,64,7,2,2022
993,20471,Yoga Express,12,3,13,Tue,Udaipur,UDP,Jpr,Daily,1,3,10286,703,29,20,4,10,63,27,1,2022
994,81322,Double Decker,23,2,7,Wed,Udaipur,Dli,BKN,Weekly,2,12,20211,703,27,27,4,21,62,20,11,2019
995,25874,Humsafar Express,22,3,12,Wed,Udaipur,Dli,Pali,Twice in week,5,33,25897,703,26,20,4,9,63,17,1,2021
996,83199,Rajdhani Express,14,3,14,Sun,Udaipur,Jpr,Pali,Daily,3,6,15792,703,24,26,3,19,67,6,1,2019
997,17911,Dee Rzt Exp,28,1,7,Mon,Udaipur,UDP,Pali,Twice in week,1,20,19765,703,26,21,1,9,67,17,11,2019
998,65338,Chetak Express,26,1,7,Wed,Udaipur,Mount Abu,Dli,Daily,3,20,29832,703,22,26,4,4,60,17,2,2019
999,76001,Humsafar Express,10,3,9,Mon,Udaipur,Mount Abu,Mount Abu,Twice in week,5,17,29946,703,28,25,3,16,68,25,5,2020
